Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency,Year,Month,YearMonth,Day,Weekday
2015-04-13 12:24:47,Saving Bank Account 1,Recurring Deposit,Nan,Nan,1000.0,Expense,Inr,2015,April,2015-04,13,Monday
2015-03-31 13:00:05,Saving Bank Account 1,Salary,Nan,From Workplace,70806.0,Income,Inr,2015,March,2015-03,31,Tuesday
2015-03-29 20:08:01,Cash,Health,Medicine,Kala Hit,269.0,Expense,Inr,2015,March,2015-03,29,Sunday
2015-03-29 20:06:39,Cash,Food,Grocery,Nan,150.0,Expense,Inr,2015,March,2015-03,29,Sunday
2015-03-25 14:02:02,Cash,Water (Jar /Tanker),Nan,Nan,20.0,Expense,Inr,2015,March,2015-03,25,Wednesday
2015-03-24 08:52:41,Cash,Food,Milk,Nan,26.0,Expense,Inr,2015,March,2015-03,24,Tuesday
2015-03-23 13:19:44,Credit Card,Food,Grocery,Nan,433.8,Expense,Inr,2015,March,2015-03,23,Monday
2015-03-23 13:17:56,Cash,Water (Jar /Tanker),Nan,Refilling,20.0,Expense,Inr,2015,March,2015-03,23,Monday
2015-03-20 21:36:58,Cash,Apparel,Laundry,Dry Cleaning,100.0,Expense,Inr,2015,March,2015-03,20,Friday
2015-03-20 19:08:18,Credit Card,Health,Hospital,Dentist Check-Up,3700.0,Expense,Inr,2015,March,2015-03,20,Friday
2015-03-19 16:08:23,Cash,Household,Kitchen,Cooker Ring,50.0,Expense,Inr,2015,March,2015-03,19,Thursday
2015-03-18 18:27:14,Cash,Food,Snacks,Samosa+Tea+Veg Cheese Grill Sandwich,53.0,Expense,Inr,2015,March,2015-03,18,Wednesday
2015-03-18 13:22:02,Cash,Food,Lunch,Dal Fry And Chapati,25.0,Expense,Inr,2015,March,2015-03,18,Wednesday
2015-03-18 10:56:33,Cash,Food,Breakfast,Aloo Paratha,20.0,Expense,Inr,2015,March,2015-03,18,Wednesday
2015-03-18 09:25:24,Cash,Food,Milk,Nan,26.0,Expense,Inr,2015,March,2015-03,18,Wednesday
2015-03-17 16:21:18,Cash,Other,Nan,Laptop Repair,450.0,Expense,Inr,2015,March,2015-03,17,Tuesday
2015-03-16 21:30:08,Cash,Health,Hospital,Dentist Check-Up,1000.0,Expense,Inr,2015,March,2015-03,16,Monday
2015-03-16 16:38:08,Cash,Food,Tea,Nan,20.0,Expense,Inr,2015,March,2015-03,16,Monday
2015-03-15 18:39:12,Cash,Apparel,Clothing,Altering,30.0,Expense,Inr,2015,March,2015-03,15,Sunday
2015-03-15 18:38:29,Cash,Food,Milk,Shakti + Bread,36.0,Expense,Inr,2015,March,2015-03,15,Sunday
2015-03-15 18:38:44,Cash,Other,Nan,Cycle Air Pumping,5.0,Expense,Inr,2015,March,2015-03,15,Sunday
2015-03-14 19:21:18,Cash,Apparel,Laundry,Ironing,40.0,Expense,Inr,2015,March,2015-03,14,Saturday
2015-03-14 09:11:06,Cash,Food,Milk,Nan,26.0,Expense,Inr,2015,March,2015-03,14,Saturday
2015-03-13 15:01:05,Cash,Transportation,Auto,To Office,10.0,Expense,Inr,2015,March,2015-03,13,Friday
2015-02-28 17:30:58,Saving Bank Account 1,Salary,Nan,From Workplace,49806.0,Income,Inr,2015,February,2015-02,28,Saturday
2015-02-28 11:33:42,Cash,Food,Milk,Nan,26.0,Expense,Inr,2015,February,2015-02,28,Saturday
2015-02-28 17:48:39,Cash,Food,Lunch,Chicken Thali,55.0,Expense,Inr,2015,February,2015-02,28,Saturday
2015-02-28 17:48:39,Cash,Food,Tea,Nan,20.0,Expense,Inr,2015,February,2015-02,28,Saturday
2015-02-26 20:06:17,Cash,Food,Tea,Nan,6.0,Expense,Inr,2015,February,2015-02,26,Thursday
2015-02-26 20:06:17,Cash,Transportation,Auto,Office To Vasna Road,60.0,Expense,Inr,2015,February,2015-02,26,Thursday
2015-02-26 20:05:39,Cash,Food,Grocery,Eggs,30.0,Expense,Inr,2015,February,2015-02,26,Thursday
2015-02-26 20:05:31,Cash,Food,Milk,Nan,26.0,Expense,Inr,2015,February,2015-02,26,Thursday
2015-02-24 22:10:01,Cash,Food,Grocery,Vegetable,160.0,Expense,Inr,2015,February,2015-02,24,Tuesday
2015-02-24 05:47:03,Cash,Transportation,Auto,Ola Auto - Brc To B45,66.0,Expense,Inr,2015,February,2015-02,24,Tuesday
2015-02-24 05:46:53,Cash,Food,Tea,Nan,10.0,Expense,Inr,2015,February,2015-02,24,Tuesday
2015-02-23 21:15:40,Cash,Transportation,Auto,Bandra To Bandra Terminus,20.0,Expense,Inr,2015,February,2015-02,23,Monday
2015-02-23 19:37:47,Cash,Transportation,Train,Place 0 To Bandra,20.0,Expense,Inr,2015,February,2015-02,23,Monday
2015-02-23 18:39:59,Cash,Apparel,Footwear,Shoe Polish,20.0,Expense,Inr,2015,February,2015-02,23,Monday
2015-02-23 15:43:13,Credit Card,Transportation,Train,To And Fro Mum To Brc,526.0,Expense,Inr,2015,February,2015-02,23,Monday
2015-02-23 09:19:54,Saving Bank Account 1,Other,Nan,Splitwise Settlement,4118.0,Expense,Inr,2015,February,2015-02,23,Monday
2015-02-19 20:52:01,Cash,Health,Health,Face Mask,45.0,Expense,Inr,2015,February,2015-02,19,Thursday
2015-02-19 20:51:37,Cash,Health,Medicine,Koflet,34.0,Expense,Inr,2015,February,2015-02,19,Thursday
2015-02-19 11:38:58,Cash,Food,Nan,Milk 1Lit,60.0,Expense,Inr,2015,February,2015-02,19,Thursday
2015-02-17 08:20:06,Cash,Food,Nan,Dinner,227.0,Expense,Inr,2015,February,2015-02,17,Tuesday
2015-02-16 11:38:58,Saving Bank Account 1,Food,Nan,Kaju Katli 250Gm,249.0,Expense,Inr,2015,February,2015-02,16,Monday
2015-02-16 10:18:40,Cash,Transportation,Nan,Local - Place 0 To Place 5 Return,30.0,Expense,Inr,2015,February,2015-02,16,Monday
2015-02-15 21:37:45,Cash,Household,Nan,Mixer Repair,250.0,Expense,Inr,2015,February,2015-02,15,Sunday
2015-02-15 19:57:00,Cash,Other,Nan,Internet Renewal,500.0,Expense,Inr,2015,February,2015-02,15,Sunday
2015-02-15 19:55:31,Cash,Food,Nan,Pani Puri,20.0,Expense,Inr,2015,February,2015-02,15,Sunday
2015-02-15 19:54:41,Cash,Transportation,Nan,Local - Vadala Road To Place 0,15.0,Expense,Inr,2015,February,2015-02,15,Sunday
2015-02-15 19:54:13,Cash,Transportation,Nan,Taxi - Dadar To Vadala Road,34.0,Expense,Inr,2015,February,2015-02,15,Sunday
2015-02-15 08:40:26,Cash,Food,Nan,Tea,20.0,Expense,Inr,2015,February,2015-02,15,Sunday
2015-02-15 08:40:08,Cash,Food,Nan,Bread,15.0,Expense,Inr,2015,February,2015-02,15,Sunday
2015-02-13 09:08:59,Saving Bank Account 1,Food,Nan,Chana Chat + Tea,21.0,Expense,Inr,2015,February,2015-02,13,Friday
2015-02-13 09:08:59,Cash,Food,Nan,Milk Half Shakti,27.0,Expense,Inr,2015,February,2015-02,13,Friday
2015-01-31 16:14:27,Cash,Food,Nan,Bananas,20.0,Expense,Inr,2015,January,2015-01,31,Saturday
2015-01-31 16:14:27,Cash,Food,Nan,Bhindi,40.0,Expense,Inr,2015,January,2015-01,31,Saturday
2015-01-30 23:10:04,Cash,Transportation,Nan,Auto - Genda Circle To B45,100.0,Expense,Inr,2015,January,2015-01,30,Friday
2015-01-30 23:10:04,Cash,Food,Nan,Dinner Treat,1004.0,Expense,Inr,2015,January,2015-01,30,Friday
2015-01-29 07:30:48,Cash,Food,Nan,Milk Half Shakti,26.0,Expense,Inr,2015,January,2015-01,29,Thursday
2015-01-29 07:30:48,Cash,Food,Nan,Good Day Biscuits,38.0,Expense,Inr,2015,January,2015-01,29,Thursday
2015-01-29 07:30:48,Cash,Food,Nan,Samosa,15.0,Expense,Inr,2015,January,2015-01,29,Thursday
2015-01-27 18:34:20,Cash,Food,Nan,Chana Chat,15.0,Expense,Inr,2015,January,2015-01,27,Tuesday
2015-01-27 18:34:10,Cash,Food,Nan,Tea,30.0,Expense,Inr,2015,January,2015-01,27,Tuesday
2015-01-26 19:39:39,Cash,Food,Nan,Milk Half Shakti,26.0,Expense,Inr,2015,January,2015-01,26,Monday
2015-01-26 07:42:43,Cash,Food,Nan,Paav,30.0,Expense,Inr,2015,January,2015-01,26,Monday
2015-01-26 07:40:05,Credit Card,Food,Nan,Grocery,311.0,Expense,Inr,2015,January,2015-01,26,Monday
2015-01-25 18:45:56,Cash,Beauty,Nan,Hair Cut,60.0,Expense,Inr,2015,January,2015-01,25,Sunday
2015-01-24 16:17:57,Cash,Food,Nan,Tea,30.0,Expense,Inr,2015,January,2015-01,24,Saturday
2015-01-22 16:44:45,Cash,Food,Nan,Tea,20.0,Expense,Inr,2015,January,2015-01,22,Thursday
2015-01-22 16:44:45,Cash,Food,Nan,Snacks,33.0,Expense,Inr,2015,January,2015-01,22,Thursday
2015-01-21 18:17:03,Cash,Food,Nan,Grocery,120.0,Expense,Inr,2015,January,2015-01,21,Wednesday
2015-01-21 18:17:03,Cash,Household,Nan,Broom,60.0,Expense,Inr,2015,January,2015-01,21,Wednesday
2015-01-21 18:17:03,Cash,Food,Nan,Samosa + 2 Tea,27.0,Expense,Inr,2015,January,2015-01,21,Wednesday
2015-01-21 13:12:12,Cash,Transportation,Nan,Train - Bdts To Brc,264.0,Expense,Inr,2015,January,2015-01,21,Wednesday
2015-01-21 13:11:41,Credit Card,Transportation,Nan,Train - Brc To Mmct,138.0,Expense,Inr,2015,January,2015-01,21,Wednesday
2015-01-21 09:32:34,Cash,Food,Nan,Milk Half Gold,28.0,Expense,Inr,2015,January,2015-01,21,Wednesday
2015-01-21 09:05:41,Cash,Food,Nan,Shev,50.0,Expense,Inr,2015,January,2015-01,21,Wednesday
2015-01-20 09:32:18,Cash,Food,Nan,Srikhand,65.0,Expense,Inr,2015,January,2015-01,20,Tuesday
2015-01-19 07:34:00,Cash,Food,Nan,Milk Half Gold,29.0,Expense,Inr,2015,January,2015-01,19,Monday
2015-01-18 07:33:20,Cash,Food,Nan,Vegetable,60.0,Expense,Inr,2015,January,2015-01,18,Sunday
2015-01-18 07:31:42,Cash,Food,Nan,Tea,8.0,Expense,Inr,2015,January,2015-01,18,Sunday
2015-01-18 07:31:42,Cash,Food,Nan,Milk Half Gold,29.0,Expense,Inr,2015,January,2015-01,18,Sunday
2015-01-16 16:33:49,Cash,Transportation,Nan,Auto - Gtr To Hospital,30.0,Expense,Inr,2015,January,2015-01,16,Friday
2015-01-16 16:32:42,Cash,Transportation,Nan,Auto - Alk To Gtr,50.0,Expense,Inr,2015,January,2015-01,16,Friday
2015-01-16 16:30:51,Cash,Transportation,Nan,Auto -  To Race Course,10.0,Expense,Inr,2015,January,2015-01,16,Friday
2015-01-15 22:22:20,Cash,Food,Nan,Ratri Bazar,155.0,Expense,Inr,2015,January,2015-01,15,Thursday
2015-01-15 18:23:11,Cash,Transportation,Nan,Auto - Amit Nagar To B45,100.0,Expense,Inr,2015,January,2015-01,15,Thursday
2015-01-15 18:23:03,Cash,Food,Nan,Tea,10.0,Expense,Inr,2015,January,2015-01,15,Thursday
2015-01-14 23:38:24,Cash,Food,Nan,3 Bananas,13.0,Expense,Inr,2015,January,2015-01,14,Wednesday
2015-01-14 15:35:57,Cash,Food,Nan,Lunch - Chicken Fried Rice + Chicken Soup,120.0,Expense,Inr,2015,January,2015-01,14,Wednesday
2015-01-14 12:42:56,Saving Bank Account 1,Transportation,Nan,Travels - Mumbai To Brc,760.0,Expense,Inr,2015,January,2015-01,14,Wednesday
2015-01-13 18:52:47,Cash,Other,Nan,Internet Renewal,500.0,Expense,Inr,2015,January,2015-01,13,Tuesday
2015-01-13 18:52:47,Cash,Food,Nan,Tea,10.0,Expense,Inr,2015,January,2015-01,13,Tuesday
